,Date,News
200,2020-07-19,"brazil health workers may have spread coronavirus to indigenous people china is using uighur labor to produce face masks wearing a mask? it may come from china’s controversial labor program u.a.e. mars mission is ready for launch partyers clash with german police showdown on beach in bulgaria balloons into political crisis india offers escape to afghan hindus and sikhs facing attacks despite masks’ proven value, some u.s. leaders avoid mandates india rounds up critics under shadow of virus crisis, activists say southern europe opens its doors to tourists. not many are coming."
201,2020-07-20,"three coronavirus vaccine developers report promising initial results for women in afghan security forces, a daily battle at least 60 migrants killed in turkish boat disaster ‘a clear and serious violation,’ top british diplomat says of china new treatment for covid-19 shows promise, but scientists urge caution u.k. suspends extradition treaty with hong kong over security law rocket launches from japan: next stop, mars ‘a place where everybody can shop’ is closing its doors once a model city, hong kong grapples with a new coronavirus wave with tourists gone, bali workers return to farms and fishing"
202,2020-07-21,"trump’s request of an ambassador: get the british open for me german arts advocate kidnapped in baghdad pompeo praises britain for getting tough on china five takeaways from the report on russia’s interference in britain angela merkel guides the e.u. to a deal, however imperfect officer details killing of police partner in trial of americans in rome three decades after his coup, sudan’s former ruler is held to account ukraine gunman frees captives after documentary demand is met ‘no one’ protected british democracy from russia, u.k. report concludes trial begins in germany over synagogue attack on yom kippur"
203,2020-07-22,"canadian court says asylum treaty with u.s. is unconstitutional how the cold war between china and u.s. is intensifying ‘way too crowded’: niagara falls boats become symbols of virus responses defying u.n. ban, chinese ships pay north korea to fish in its waters a girl’s heroic battle against the taliban was also a family feud for palestinian police, much to lose if israel annexes west bank land russian historian who found stalin-era graves is convicted demolition of historic vietnam cathedral is underway u.k. cuts immunity for some u.s. diplomats’ families after fatal crash prince philip steps out of retirement for military handover"
204,2020-07-23,"in afghan attacks, facts are murky. but it’s clear deaths are piling up. iranian civilian jet swerves to avoid american warplane in syria baptist pastor is fired after coming out as transgender pompeo comments are ‘untrue and unacceptable,’ w.h.o. director says spain’s reopening stumbles as virus cases rise among young people with officials’ backing, dubious virus remedies surge in latin america south korea’s most-wanted man is seized in new york saudi king is said to have successful gallbladder surgery tropical storm gonzalo expected to become 2020’s first atlantic hurricane video surfaces of execution of aid workers and others abducted in nigeria"
205,2020-07-24,"woody johnson was a loyal trump supporter in 2016. as an ambassador, he may be too loyal. cracking open a bottle of calgary’s past ‘pure instinct’: the extraordinary rescue of 2 french boys from a fire after early success, israel’s netanyahu faces fury for flubbing virus fight hagia sophia draws huge crowds for friday prayer as japan nears 1,000 daily coronavirus infections, it shies from restrictions he’s 83, she’s 84, and they model other people’s forgotten laundry paris deputy mayor quits after protests over links to pedophile writer hungary’s independent press takes another blow and reporters quit benjamin mkapa, ex-president of tanzania, dies at 81"
206,2020-07-25,"north korea declares emergency after suspected covid-19 case as the world gets tougher on china, japan tries to thread a needle brazil’s bolsonaro, leading virus skeptic, says he’s no longer infected milos jakes, czech communist leader, is dead at 97 officials push u.s.-china relations toward point of no return u.s. coronavirus cases soar as 18 states set single-day records this week protests swell in russia’s far east in a stark new challenge to putin vietnam, lauded in coronavirus fight, has first local case in 100 days these monkeys were once revered. now they are taking over. mothers’ power in u.s. protests echoes a global tradition"
207,2020-07-26,"for french-algerian families, virus disrupts cherished summer ritual quarantine order blindsides britons returning from spain fighting false news in ukraine, facebook fact checkers tread a blurry line volunteer confesses to starting fire at nantes cathedral strange bedfellows: iran’s ex-president woos saudi crown prince as pen pal testing results take too long, u.s. official concedes"
208,2020-07-27,"life after lockdown in mexico city migrants adrift off malta called for help. then they waited. and waited. taliban executes female prison guard, and u.n. raises concern over afghan violence poland considers leaving treaty on domestic violence, spurring outcry ‘we are not prisoners of the pandemic,’ w.h.o. leader says of wine, hand sanitizer and heartbreak israel says it thwarted a hezbollah raid at lebanon border boris johnson’s new tactic against the virus: urge britons to lose weight an american mustache that irritated south koreans is no more research boosts evidence of masks’ utility, some experts say"
209,2020-07-28,"palestinians, slammed for suppressing dissent, free protest organizers egypt sentences women to 2 years in prison for tiktok videos pentagon admits to civilian casualties in somalia for a third time cold comfort: france to ban heated terraces, but not this winter taliban announce brief cease-fire, as afghan peace talks look imminent north korea thinks he brought covid-19. the south wanted to arrest him. hong kong university to fire law professor who inspired protests south korea says it will launch spy satellites as missile deal is revised spanish leader attacks u.k. quarantine order, calling it an ‘error’ british-australian academic jailed in iran is moved to remote prison"
210,2020-07-29,"belarus says russian mercenaries planned to disrupt august election u.n. panel takes aim at heavy-handed police tactics at protests paris beehives trace notre-dame’s toxic fallout u.s. will cut 12,000 forces in germany mysterious coronavirus outbreak catches vietnam by surprise for senegal’s biggest holiday, a shortage of the all-important sheep judge blocks green card wealth tests, citing pandemic hardships turkey passes law extending sweeping powers over social media latin america is facing a ‘decline of democracy’ under the pandemic"
211,2020-07-30,"u.k. has europe’s worst surge in deaths during pandemic, study says a rarely seen weapon destroys a helicopter in afghanistan american accused of blasphemy is killed in pakistan courtroom poacher who killed gorilla rafiki sentenced to 11 years in prison in uganda polish towns that declared themselves ‘l.g.b.t. free’ are denied e.u. funds lee teng-hui, 97, who led taiwan’s turn to democracy, dies pilgrims, fewer and socially distanced, arrive in mecca for annual hajj former marine sentenced to 9 years in russia in case criticized as political china uses quarantines as cover to detain dissidents, activists say fauci to testify before congress on coronavirus response"
212,2020-07-31,"lawmakers ‘alarmed’ by reports u.s. envoy told brazil it could help re-elect trump trump officials reconsider prosecuting isis ‘beatles’ without death penalty scorching temperatures bake middle east amid eid al-adha celebrations in india, a gay prince’s coming out earns accolades, and enemies how italy turned around its coronavirus calamity zimbabwe locks down capital, thwarting planned protests with security law as a cudgel, beijing cracks down on hong kong hong kong delays election, citing coronavirus. the opposition isn’t buying it. hong kong bans eating in restaurants. and then it doesn’t. border clashes with pakistan leave 15 afghan civilians dead, officials say"
213,2020-08-01,"u.a.e. becomes first arab nation to open a nuclear power plant thousands march against virus measures in berlin iran won’t negotiate with u.s., supreme leader says under pressure, brazil’s bolsonaro forced to fight deforestation ethiopian workers are forced to return home, some with coronavirus italy draws a line under genoa tragedy, shunting aside the benettons infections swamp the u.s., which recorded 42% of all its coronavirus cases in july iran will expand nuclear program and won’t talk to u.s., ayatollah says indian billionaires bet big on head start in coronavirus vaccine race body bags and enemy lists: how far-right police officers and ex-soldiers planned for ‘day x’"
214,2020-08-02,"‘clean up this mess’: the chinese thinkers behind xi’s hard line israeli court rebukes prime minister’s son over harassing protest leaders guyana swears in new leader, resolving struggle over oil wealth mexico seizes crime boss el marro, under pressure to cut violence russia sets mass vaccination for october after shortened trial melbourne tightens lockdown as virus outbreak spreads militants attack afghan prison as brief cease-fire expires as genoa inaugurates new bridge, the feeling is bittersweet conservative u.k. lawmaker is arrested over rape accusations birx warns that u.s. epidemic is in a ‘new phase’"
215,2020-08-03,"juan carlos, spain’s former king, quits country amid multiple investigations ‘i am scared’: italian sex workers face poverty and illness in the pandemic turkish aggression is nato’s ‘elephant in the room’ ‘there is no silver bullet,’ w.h.o. chief says israel says it hit bombers on syrian boundary poland’s supreme court declares presidential election valid john hume, nobel laureate for work in northern ireland, dies at 83 fauci supports birx’s coronavirus assessment after trump criticizes her taking a spear into the sea, and washing anxiety away 29 dead after isis attack on afghan prison"
216,2020-08-04,"blasts rock beirut, killing dozens and wounding thousands colombia supreme court orders ex-president álvaro uribe detained the beirut explosions in photos tanzania’s president says country is virus free. others warn of disaster more u.s. troops will leave afghanistan before the election, trump says new nominations to u.k. house of lords raise old concerns of cronyism poor and desperate, pakistani hindus accept islam to get by videos capture aftermath of deadly blast in beirut trump’s syria sanctions ‘cannot solve the problem,’ critics say deadly explosions shatter beirut, lebanon"
217,2020-08-05,"blame for beirut explosion begins with a leaky, troubled ship as smoke clears in beirut, shock turns to anger what footage of the beirut explosion tells us about the blast it’s never too late to pursue a dream, a graduate says. he can back it up. what is ammonium nitrate, blamed in the beirut explosion? hiroshima 75th anniversary: preserving survivors’ message of peace how to help lebanon after beirut explosion scenes of destruction after beirut explosion kenya’s unusual solution to the school problem: cancel the year and start over welcome back to germany. now take your free virus test."
218,2020-08-06,"paramedic who died in beirut explosion is a symbol of lebanon’s grief family mourns beirut emergency worker killed in explosion after a lull, the number of migrants trying to enter the u.s. has soared ‘racism is pervasive and systemic’ at canada’s museum of human rights, report says chat group becomes target of moscow’s wrath as security crackdown widens former saudi official accuses the crown prince of trying to kill him ‘now you are going to die’: beirut bride recounts moment of blast macron visits beirut after the blast dozens charged in hong kong for taking part in tiananmen protest in poland, the rainbow flag is wrapped up in a broader culture war"
219,2020-08-07,"bolivia under blockade as protesters choke access to cities canada has placed its first vaccine order, but don’t expect a ‘silver bullet’ brexit behind him, boris johnson tries to quiet scotland’s calls to leave u.k. ship cited in beirut blast hasn’t sailed in 7 years. we found it. mauritius faces environmental crisis as oil spills from grounded ship video shows aftermath of air india plane crash pompeo warned russia against bounties on u.s. troops in afghanistan as u.n. warns of catastrophe, lebanon’s leaders debate cause of blast air india jet with more than 180 passengers skids and cracks in half trump administration penalizes hong kong officials for crackdown on protesters"
220,2020-08-08,"protests erupt on the streets of a battered beirut clashes erupt in beirut at blast protest as lebanon’s anger boils over air india crash investigators focus on a dangerous runway and a pilot’s actions u.s. surpasses 5 million cases hong kong officials condemn and mock trump administration sanctions when covid-19 hit, many elderly were left to die near u.k.’s busiest port, brexit hopes are layered in asphalt as lebanon reels, long-awaited hariri assassination verdicts loom coronavirus spares gaza, but travel restrictions do not"
221,2020-08-09,"8 dead after attack in a wildlife reserve in niger protests break out in belarus after election that critics call rigged beirut blast hit 3 disparate neighborhoods. now they’re united in rage. belarus says longtime leader is re-elected in vote critics call rigged macron urges world leaders to speed aid to lebanon after explosions at least 9 killed in fire at indian coronavirus clinic at least 97,000 children in the u.s. tested positive in last 2 weeks of july afghanistan to release last taliban prisoners, removing final hurdle to talks a bookstore that shines as ‘a lighthouse of a free society’"
222,2020-08-10,boris johnson says u.k. has a ‘moral duty’ to reopen schools a push to return u.k.’s ‘motor city’ to its cycling roots england’s flawed virus contact tracing will be revamped algerian journalist sentenced to 3 years for reporting on protests pints or primers? u.k.’s push to open schools may force a choice lebanon’s government resigns amid widespread anger over blast police clash with protesters in belarus belarus’s leader vows to crush protests after claiming landslide election win trump’s order on coronavirus relief alarms governors as stimulus talks stall should montreal subway honor polarizing priest or jazz genius?
223,2020-08-11,"israel quietly opens its borders, and palestinians have a beach day putin says russia has approved ‘world’s first’ coronavirus vaccine after the beirut blast, lebanon’s whole cabinet quit. now what? ‘i made a very difficult decision,’ belarus challenger says new zealand announces new coronavirus cases effort to disarm communities in south sudan fuels deadly clashes where’s juan carlos? departure of scandal-plagued former king grips spain after vote that many called rigged, challenger to belarus leader leaves china refrains from ousting hong kong lawmakers russia approves coronavirus vaccine before completing tests"
224,2020-08-12,"north korean hacking group attacks israeli defense industry mexico’s former president accused in bribery scandal top general in middle east says u.s. troop levels will drop in iraq and syria for belarus leader, a fading aura of invincibility ‘we will persevere’: a newspaper faces the weight of hong kong’s crackdown ‘are you ok?’: audio captures father and son in beirut hospital minutes after blast beirut’s youngest cancer patients lose care options after blast how american guns are fueling u.k. crime u.s. coronavirus death toll reflects sun belt outbreaks ‘no slavery in australia’? these pacific islanders tell a different story"
225,2020-08-13,"netanyahu drops troubled annexation plan for diplomatic gain afghanistan to investigate video showing forces mutilating taliban corpses le kha phieu, vietnam leader who was pushed out, dies at 88 who is svetlana tikhanovskaya, belarus’s unlikely opposition leader? as britain climbs out of an economic pit, tough questions loom protests take on thai monarchy, despite laws banning such criticism lebanon’s parliament confirms state of emergency, extending army power mass beatings and detentions in belarus as president clings to power what’s happening in belarus? new zealand beat the virus once. can it do it again?"
226,2020-08-14,"u.n. security council rejects u.s. proposal to extend arms embargo on iran in diplomatic doubleheader, u.s. seizes iranian fuel from ships headed to venezuela polish cleric retires in face of cover-up accusations. it’s not enough, critics say. eusebio leal spengler, who restored old havana, dies at 77 belarus workers rally against government in mass demonstration parents, students and teachers give britain a failing grade over exam results workers join belarus protests, as leader’s base turns against him taking hard line, greece turns back migrants by abandoning them at sea dozens are feared dead in nepal landslide ‘this is unforgivable’: anger mounts over mauritius oil spill"
227,2020-08-15,"shifting dynamics of the mideast pushed israel and u.a.e. together coronavirus crisis has made brazil an ideal vaccine laboratory mothers, babies stranded in ukraine surrogacy industry under siege in belarus, lukashenko turns to putin u.s. school district cancels classes after teacher ‘sick out’ over virus fears japanese politicians mark war anniversary at contentious shrine ‘the fish rots from the head’: how a salmon crisis stoked russian protests as relations with u.s. sink, china tones down ‘hotheaded’ nationalism looking behind trump’s latest attack on canada’s aluminum exports"
228,2020-08-16,"thousands defy thai monarchy in mass demonstration the israel-u.a.e. deal and the beirut blast both box in iran protests grow in thailand, where speaking out can be perilous tens of thousands demonstrate against the government in belarus how kamala harris’s family in india helped shape her values belarus protests eclipse rally in defense of defiant leader former deputy mayor of paris accused of sexual abuse scientists see signs of lasting virus immunity, even after mild infections south korea warns of another covid-19 outbreak tied to a church japan’s been proudly pacifist for 75 years. a missile proposal challenges that."
229,2020-08-17,"she was selling honey to survive. then mel gibson threatened to sue. boris johnson retreats in a u.k. exam debacle beaten back, the coronavirus regains strength in france toronto police to pay $12.5 million to protesters arrested during 2010 g-20 summit israeli jets arrive for 1st joint military exercises on german soil in new jersey, tanzania, peru, tv lessons replace online learning no longer cowed, belarus has message for once-mighty dictator: ‘go away!’ ending a mystery, spain says ex-king is in u.a.e. u.n.c. at chapel hill shifts to remote learning after a covid-19 outbreak a crackdown in belarus backfires. here’s what videos show."
230,2020-08-18,"amer fakhoury, 57, dies; released from jail in lebanon after u.s. pressure belarus leader rejects compromise and pours scorn on opposition gisèle halimi, influential french lawyer and feminist, dies at 93 celebrations in mali as president is arrested in coup captain in mauritius oil spill disaster is arrested mali’s president exits after being arrested in military coup former deputy mayor of paris under investigation in rape case notre dame moves classes online amid covid-19 outbreak she was a communist party insider in china. then she denounced xi. 15 years after an assassination rocked lebanon, a trial ends on a muted note"
231,2020-08-19,"trump administration pushes arms sale to u.a.e. despite israeli worries u.s. heads to united nations to demand ‘snapback’ of sanctions against iran local officials in china hid coronavirus dangers from beijing, u.s. agencies find south africa’s big coronavirus aid effort tainted by corruption e.u. rejects belarus election, without demanding a new one mali coup leaders pledge democracy after deposing president why did a chinese diplomat walk all over people on a pacific island? italy wants its tourists back, unless they sit on the statues berlin autobahn crashes are deemed a possible terrorist attack as u.s. schools move to reopen despite covid-19, teachers threaten to strike"
232,2020-08-20,"don’t drink the tea: poison is a favored weapon in russia vacationing israeli teen says she was gang-raped, shocking the nation thailand police arrest activists, escalating protest crackdown in south korea’s new covid-19 outbreak, religion and politics collide british grading debacle shows pitfalls of automating government college officials clamp down on student behavior over covid-19 fears ‘drive the blade in’: xi shakes up china’s law-and-order forces 1970: lovesick japanese man hijacks plane with toy gun hundreds of police killings in india, but no mass protests aleksei navalny hospitalized in russia in suspected poisoning"
233,2020-08-21,"in belarus town, people tasted a bite of freedom. it lasted 2 days. will it be safe to return to school? kenya’s health workers, unprotected and falling ill, walk off job libyan rivals call for peace talks. it may be wishful thinking. u.k. exam chaos prompts stampede for college places with coronavirus cases surging, europe braces for new phase in pandemic he was iran’s homegrown tech star. the guards saw a blackmail opportunity. xi declares war on food waste, and china races to tighten its belt taylor swift gives $30,000 toward student’s u.k. university dream after covid, china’s leaders face new challenges from flooding"
234,2020-08-22,"german concertgoers participate in experiment on coronavirus spread russian opposition leader navalny arrives at german hospital a spanish whistle-blower appeals to the e.u. for help 11-year-old scores viral rap hit but trips on gaza politics global death toll from virus surpasses 800,000 navalny, being treated in germany, looms over russian politics ‘a bit surreal’: the lonely plight of the great barrier reef as politicians clashed, bolivia’s pandemic death rate soared"
235,2020-08-23,"belarus president carries assault rifle outside minsk palace canada’s conservatives pick a leader to rival scandal-scarred trudeau russia, expecting plaudits for vaccine, is miffed by its cool reception demonstrators defy lukashenko in belarus capital ‘we just want him to leave’: protests persist against belarus’s leader new zealand massacre sentencing: what to expect tropical storm laura causes dangerous floods in the caribbean wuhan hosts massive pool party as city seeks return to normalcy with delay in afghan peace talks, a creeping sense of ‘siege’ around kabul u.s. authorizes plasma treatment for virus, but the big prize for the white house is a vaccine"
236,2020-08-24,"day after mass protests, belarus arrests opposition activists africa celebrates the end of the wild poliovirus (but not the end of all polio) 1,100-year-old treasure is unearthed by teenagers in israel aleksei navalny, putin critic in a coma, was poisoned, german doctors say dancing ban aimed at young people breaks the rhythm of many older italians afghan soccer official, charged with sexual abuse, evades arrest on mideast trip, pompeo mixes diplomacy with partisan politics florida judge strikes down order requiring schools to physically reopen amid covid-19 risks a lawyer’s tweets put india’s supreme court on trial and him at risk of imprisonment at least 14 killed after suicide bombers hit philippines"
237,2020-08-25,"u.s. presses other muslim nations to establish ties with israel security council leader rejects u.s. demand for u.n. sanctions on iran gaza under lockdown after first local cases of virus russia rejects calls for investigation of navalny poisoning turkey considers leaving domestic violence treaty even as abuse surges trump ally wants to be first american to head latin american aid bank outspoken atheist, arrested in nigeria for blasphemy, hasn’t been seen since china locks down xinjiang to fight covid-19, angering residents facebook plans legal action after thailand tells it to mute critics ‘golfgate’ dinner in ireland sparks political backlash"
238,2020-08-26,"iran to allow u.n. inspections of previously blocked nuclear sites e.u. trade chief quits, a casualty of dinner that flouted virus rules u.s. troops injured in syria after collision with russian vehicles sweden raises alarm over russian military exercises manchester united star convicted of assault in greece, but questions linger bare breasts on french beaches? you can, despite police warnings nearly 80 killed as flash floods ravage city in afghanistan almost 500 million children are cut off from school in pandemic, report says schools can reopen, germany finds, but expect a ‘roller coaster’ hong kong arrests lawmakers and bars another journalist"
239,2020-08-27,"israeli officer need not have shot autistic palestinian, commander says putin warns belarus protesters: don’t push too hard rising tensions between turkey and greece divide e.u. leaders ‘i lost everyone’: floods bruise a war-weary afghanistan mali’s ousted president is released from detention by coup leaders china fires missiles into south china sea, sending u.s. a message white house, under fire for discouraging coronavirus testing, says it will buy millions of test kits desperate to leave beirut, young lebanese are also the ones fixing it new zealand gives christchurch killer a record sentence"
240,2020-08-28,"with a new leader, conservatives look to unseat justin trudeau after 7 years on the run, a muslim brotherhood leader is caught ulcerative colitis, abe’s affliction, is a long-term, debilitating disease executive admits manslaughter in u.k. trafficking case involving vietnamese ‘a family business:’ graft investigation threatens brazil’s bolsonaro china captures hong kong activists fleeing to taiwan by sea as coronavirus reappears in italy, migrants become a target for politicians france prohibits a bird hunting technique, 41 years after an e.u. ban ‘he did what?’: on trump, merkel’s face does the talking ‘it’s a joy for me to bury them’: a quest to honor migrant dead"
241,2020-08-29,"‘something broke inside belarusians.’ why an apolitical people rose up u.k. braces for school return amid fears of virus spike film crew spent 3 years in remote balkan hamlet. will they ever leave? humans take a step closer to ‘flying cars’ berlin police disband protest against virus measures many want to be japan’s new leader. do they know what awaits them? berlin police halt march against coronavirus restrictions, saying protesters risked spreading disease european leaders weigh new lockdowns as cases rise shinzo abe’s resignation prompts speculation about his successor"
242,2020-08-30,"french magazine sparks outrage over racist depiction of black lawmaker nyameka goniwe, 69, dies; sought justice in her husband’s killing belarus president hunkers down as crowds demand he leave migrants stranded at sea moved from overfilled banksy rescue ship banksy-funded rescue vessel evacuated after distress call taliban violated afghan deal with shelling of american bases, u.s. officials say jeanette carlson, fighter against apartheid, dies at 91 u.s. coronavirus cases top 6 million ‘a hail mary’: psychedelic therapy draws veterans to jungle retreats with a wary eye on china, taiwan moves to revamp its military"
243,2020-08-31,"frustrated by election boycott, venezuela’s leader pardons 100 opponents israel and hamas agree to cool hostilities, for now far-right germans try to storm reichstag as virus protests escalate rejecting censorship of his book, a french star economist stands up to china india’s economy shrank nearly 24 percent last quarter ‘here we go again’: a second virus wave grips spain india and china face off again at border as troops move in china detains australian host for chinese state tv ‘hotel rwanda’ hero, paul rusesabagina, is held on terrorism charge sudan signs peace deal with rebel alliance"
244,2020-09-01,"charlie hebdo republishes cartoons that prompted deadly 2015 attack a statue of canada’s first prime minister is toppled, but politicians want it restored paul rusesabagina of ‘hotel rwanda’ fame was ‘kidnapped,’ daughter says turkey announces arrest of a major islamic state militant across the globe, students head back to school schools reopen around the world despite coronavirus spread in lebanon, macron dangles sanctions to push for change c.d.c. halts evictions, citing covid-19 risks ‘fixing the damage we’ve done’: rewilding jaguars in argentina"
245,2020-09-02,"india bans 118 chinese apps as indian soldier is killed on disputed border bbc lost a battle over british songs, and the war is far from over what is novichok, the russian nerve agent tied to navalny poisoning? ‘aleksei navalny is the victim of a crime,’ merkel says w.h.o. recommends steroids for critically ill coronavirus patients after afghan women asked #whereismyname, a small victory once out, consort to thailand’s king is back in (and a major general, again) u.s. marine who killed transgender woman in philippines is ordered released aleksei navalny was poisoned with novichok, germany says saudi arabia opens airspace to israeli flights for first time"
246,2020-09-03,"navalny poisoning raises pressure on merkel to cancel russian pipeline russia spins alternative theories in poisoning of navalny afghan peace talks set to begin as prisoner swap is nearly done businessman acquitted in murder of jan kuciak, journalist in slovakia trump vaccine chief casts doubt on coronavirus vaccine by election day waves of russian and emirati flights fuel libyan war, u.n. finds this vertical farm was born in the pandemic. sales are up. cattle ship capsizes off japan, leaving dozens of crew members missing"
247,2020-09-04,"brazil fires burn world’s largest tropical wetlands at ‘unprecedented’ scale your thoughts on an anxious and uncertain return to classes a coded word from the far right roils france’s political mainstream tanker asked to rescue migrants off malta is denied permission to dock rescuers find survivors from capsized cattle ship rescuers search through rubble in beirut month after explosion rescue dog and hopes of a miracle captivate ravaged beirut vaping can increase coronavirus hazards, researchers say the 22-year-old coordinating protests in belarus, from a small office in poland what you can no longer say in hong kong"
248,2020-09-05,"searchers find no sign of survivor in beirut rubble ‘dwarf pride’ was hard won. will a growth drug undermine it? when learning is really remote: students climb trees and travel miles for a cell signal anti-lockdown protesters clash with the police in melbourne first famines of coronavirus era are at world’s doorstep, u.n. warns land in russia’s arctic blows ‘like a bottle of champagne’ between the pandemic and the president: mexico city mayor’s balancing act northeastern university dismisses 11 students for breaking virus rules but keeps their tuition explosion at mosque, likely caused by gas leak, kills 16 in bangladesh ‘agricultural jihad’: a hungry lebanon returns to family farms to feed itself"
249,2020-09-06,"over 100,000 protest belarus’s president in minsk rwanda hints it tricked ‘hotel rwanda’ dissident into coming home protesters flood streets in belarus but lukashenko refuses to bend japan orders millions to evacuate as typhoon lashes region student blockade protests viktor orban’s reach at a top arts university the police fill hong kong’s streets to stop protests over delayed election in sign of progress, fewer than 1% of new york’s virus tests are positive manhunt underway after stabbings in birmingham, england hong kong police block protests over delayed election fighting patriarchy, and fearing worse from the taliban"
250,2020-09-07,"rohingya refugees rescued by indonesian fishermen after months at sea demonstrators rally outside assange’s extradition hearing london’s bridges really are falling down as brexit deadlines loom, the posturing and bickering flare again saudi court issues final verdicts in khashoggi killing trump emerges as inspiration for germany’s far right britain urges distancing and considers lockdowns as virus cases spike belarus protest leader vanishes amid reports of masked abductors aleksei navalny out of a coma and responsive, german doctors say julian assange appears in london court for u.s. extradition hearing"
251,2020-09-08,"he faces death for murder conviction. parliament swore him in anyway. as a wrestler faces execution in iran, world sports groups galvanize boris johnson facing revolt over northern ireland pact british-iranian woman held for years in tehran faces fresh charges new e.u. trade chief will lead prickly talks with china. and u.k. and u.s. opposition leader in belarus averts expulsion by tearing up passport israel’s virus czar was making headway. then he tangled with a key netanyahu ally. harry and meghan repay $3.2 million for home renovations shots fired along india-china border for first time in years outcry in hong kong after police tackle 12-year-old girl"
252,2020-09-09,"george bizos, anti-apartheid lawyer who defended mandela, dies at 92 boris johnson, covid, brexit and the art of policy improvisation british prime minister bans gatherings of more than 6 summer jet-setters turned sardinia into a virus hot spot sitting in silence with 5,000 fans: the new sound of japanese sports a man, a pint and a timer become symbols of ireland’s pandemic rules fire destroys most of europe’s largest refugee camp, on greek island of lesbos afghan vice president, staunch opponent of taliban, survives blast n.i.h. director undercuts trump’s comments on covid-19 vaccines how a massive bomb came together in beirut’s port"
253,2020-09-10,"brexit talks hit crisis as boris johnson rejects ultimatum netanyahu apology to bedouins is taken as an affront ethiopian region holds local elections in defiance of prime minister killings reignite racial tensions in guyana afghan peace talks begin this week. here’s what to know. the fire compounding misery at the lesbos camp, in photos third fire destroys remains of europe’s largest refugee camp pandemic collides with europe’s migrant crisis to set off a calamity in greece violent protests erupt in colombia after a man dies in police custody video shows: new fire engulfs beirut port"
254,2020-09-11,"peru launches impeachment hearings against president protecting brazil’s uncontacted tribes for 30 years, then killed by an arrow the vaccine challenge: ‘not putting all our eggs in one basket’ europe feels squeeze as tech competition heats up between u.s. and china french prime minister announces no new restrictions despite surge 2 young girls killed and former v.p. missing in paraguay guerrilla conflict ken robinson, who preached creativity in teaching, dies at 70 france to smooth snarled testing process as virus pressure grows bahrain will normalize relations with israel, in deal brokered by trump palestinians rejected tax money to slap israel. it’s not israel that’s hurting."
255,2020-09-12,"north korean propaganda gets a youtube makeover: fewer parades, more pizza new zealand protesters rally against lockdown another gulf state recognizes israel. here’s why it matters. trump loyalists tried to influence c.d.c. virus reports families of hong kong activists arrested at sea plead for access to lawyers iran executes wrestler accused of murder after he took part in 2018 protests as both sides dig in, what’s the endgame for belarus? how china brought nearly 200 million students back to school afghanistan peace talks open in qatar, seeking end to decades of war bahrain says it’s time to embrace israel. the gulf hears a saudi voice."
256,2020-09-13,"after fire razes squalid greek camp, homeless migrants fear what’s next israel to celebrate jewish new year under a second lockdown in arab states’ embrace, israelis see a reshaped mideast embattled belarus leader beset by more protests before putin summit feminists paper paris with stark posters decrying domestic abuse colombia sees surge in mass killings despite historic peace deal at least 11 dead as nepal landslides destroy homes trump holds indoor rally as white house officials try to defend his virus response trial is postponed of british-iranian woman held in iran dozens feared dead as nepal landslides wipe out homes"
257,2020-09-14,"vasilis dimitriou, keeper of a fading movie art, dies at 84 a second paris deputy mayor resigns amid sexual abuse allegations the quest to raffle off mexico’s presidential plane israeli settler gets 3 life sentences for firebomb attack on family embattled belarus strongman travels to russia to seek help from putin wildfire smoke chokes canada’s western skies boris johnson pushes to backtrack on e.u. deal, despite party revolt navalny, awake and alert, plans to return to russia, german official says australia’s witnesses to fire’s fury are desperate to avoid a sequel pipeline politics: why nord stream 2 is back in the spotlight"
258,2020-09-15,"britain’s foreign secretary visiting washington at an awkward juncture germany to take in 1,500 refugees, easing burden on greece after fires virus strands hasidic pilgrims on ukraine-belarus border as second wave of virus builds, u.k. enters new testing crisis former nissan executive greg kelly arrives at court in tokyo even as cases rise, europe is learning to live with the coronavirus former u.k. lawmaker jailed for 2 years in sexual assaults pakistan universities and high schools reopen after nearly 6 months museum in india celebrating muslim dynasty gets a hindu overhaul citing new security law, u.s. warns of hong kong travel risk"
259,2020-09-16,"coronavirus is the ‘no. 1 global security threat,’ head of u.n. says japan’s new prime minister meets emperor naruhito jewish students aid owners of kebab shop hit in synagogue attack afghan migrants charged with arson in fires that destroyed lesbos camp at assange’s extradition hearing, troubled tech takes center stage her husband abused her. but getting a divorce was an ordeal. melania trump statue returns in slovenia. (this one is harder to burn.) japan’s new leader picks his team: familiar men, and fewer women chile’s largest indigenous group sees opportunity in a new constitution venezuelan leaders implicated in crimes against humanity by u.n. investigators"
260,2020-09-17,"rare hurricane-force mediterranean cyclone heads for greece a nigerian state plans to castrate convicted child rapists don’t mess with ireland, biden warns boris johnson ‘hotel rwanda’ hero, in jailhouse interview, says he was duped into arrest china, seeking a friend in europe, finds rising anger and frustration w.h.o. official warns of a surge in virus cases across europe south africa to reopen borders, move to lowest virus alert level police move migrants from greek camp to temporary lesbos site after fires on this island, everyone knows your name (if you have covid-19) u.s. official visits taiwan, and china warns of consequences"
